id,name,category,source,notes,evidenceLevel,tensileStrengthMpaMin,tensileStrengthMpaMax,elasticModulusGpaMin,elasticModulusGpaMax,elongationPctMin,elongationPctMax,punctureResistanceN,wvtr,otr,waterSolubility,swellingRatio,degradationDaysMin,degradationDaysMax,enzymaticDegradability,hydrolyticStability,cytotoxicitySafe,hemocompatible,antimicrobial,endotoxinConcern,sterGamma,sterEto,sterSteam,sterUv,sterAutoclave,procFilm,procCasting,procExtrusion,procCoating,procMelt,solventCompatible,costBand,availabilityBand,dataCompleteness
mat-0753,Carboxymethylated Dextran Type-446,Dextran & Dextran Esters,Wood pulp / Cotton linters,"High-purity biomedical grade dextran engineered for tissue engineering, drug delivery, and barrier applications.",med,13.71,49.77,1.27,1.57,13.96,35.37,3.08,2048.3,48.9,True,4.38,80,263,False,high,False,True,False,Standard (<0.5 EU/mg),True,True,False,False,True,False,False,True,False,True,Phosphate Buffered Saline,low,med,0.91
mat-0754,Hydrogel-Grade Dextran Type-158,Dextran & Dextran Esters,Aureobasidium pullulans culture,"High-purity biomedical grade dextran engineered for tissue engineering, drug delivery, and barrier applications.",med,10.18,56.13,2.48,2.7,10.13,75.03,19.62,694.9,289.2,False,4.71,64,275,False,low,True,True,False,Ultra-Low (<0.05 EU/mg),False,False,True,True,False,False,True,False,False,False,Phosphate Buffered Saline,low,high,0.96
mat-0755,Crosslinked Biopolymer Blends Type-145,Biopolymer Blends & Composites,Bacterial fermentation (Streptococcus zooepidemicus),"High-purity biomedical grade biopolymer blends engineered for tissue engineering, drug delivery, and barrier applications.",med,15.57,56.18,2.64,5.59,29.82,167.56,34.45,2255.9,126.2,False,3.15,7,175,False,high,True,True,False,Ultra-Low (<0.05 EU/mg),True,True,True,False,False,True,False,False,True,False,"Water, Dilute Acetic Acid",med,high,0.97
mat-0756,"Hydrogel-Grade Carrageenan (Kappa, Iota, Lambda) Type-468","Carrageenan (Kappa, Iota, Lambda)",Recombinant yeast production,"High-purity biomedical grade carrageenan (kappa, iota, lambda) engineered for tissue engineering, drug delivery, and barrier applications.",med,40.59,81.71,1.51,2.16,10.91,88.69,34.77,1260.7,144.9,False,7.28,51,279,False,med,True,True,False,Low (<0.1 EU/mg),False,True,False,False,False,True,True,True,False,False,Ethanol/Water 70:30,high,med,0.85
mat-0757,Sulfated Agarose Type-840,Agarose & Agars,Aureobasidium pullulans culture,"High-purity biomedical grade agarose engineered for tissue engineering, drug delivery, and barrier applications.",high,12.28,56.23,2.31,5.79,8.72,91.44,32.7,1987.2,219.6,False,16.04,65,303,False,med,True,True,False,Ultra-Low (<0.05 EU/mg),True,False,True,False,False,True,False,True,True,True,"DMSO, Water",low,med,0.87
mat-0758,Phosphate-modified Pullulan Type-529,Pullulan & Exopolysaccharides,Brown Seaweed (Laminaria hyperborea),"High-purity biomedical grade pullulan engineered for tissue engineering, drug delivery, and barrier applications.",low,36.72,60.03,3.39,6.07,14.24,52.48,9.27,1758.4,351.6,True,14.43,34,165,False,med,True,True,False,Low (<0.1 EU/mg),False,False,True,True,False,False,True,True,False,False,"DMSO, Water",med,low,0.94
mat-0759,Low-MW Alginate Type-617,Alginate & Salts,Citrus peel / Apple pomace,"High-purity biomedical grade alginate engineered for tissue engineering, drug delivery, and barrier applications.",med,33.62,40.81,2.77,6.24,19.57,103.92,29.24,940.4,244.0,False,5.32,21,40,False,low,True,False,False,Standard (<0.5 EU/mg),True,False,True,False,False,False,True,False,False,True,"DMSO, Water",high,med,0.93
mat-0760,Methacrylated Xanthan Type-657,Xanthan & Gellan Gums,Corn starch / Potato starch,"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",low,12.22,27.51,2.11,2.8,11.73,146.01,32.22,230.3,405.7,False,10.61,60,180,True,high,True,True,False,Low (<0.1 EU/mg),False,True,True,False,True,False,False,False,True,True,"DMSO, Water",high,high,0.91
mat-0761,High-MW Pectin Type-537,Pectin & Pectinates,Crustacean shells (Crab/Shrimp),"High-purity biomedical grade pectin engineered for tissue engineering, drug delivery, and barrier applications.",med,35.41,64.8,1.82,3.81,6.07,27.07,2.88,1388.6,147.4,True,3.72,9,98,True,high,True,True,True,Ultra-Low (<0.05 EU/mg),False,False,False,False,True,False,False,False,True,True,"Water, Dilute Acetic Acid",med,med,0.91
mat-0762,Quaternized Dextran Type-765,Dextran & Dextran Esters,Sphingomonas elodea culture,"High-purity biomedical grade dextran engineered for tissue engineering, drug delivery, and barrier applications.",low,8.91,21.61,2.42,4.79,18.91,52.82,3.2,2189.1,185.2,False,10.18,50,213,True,low,True,False,False,Ultra-Low (<0.05 EU/mg),True,True,True,False,True,False,True,True,False,False,"DMSO, Water",high,low,0.88
mat-0763,Methacrylated Agarose Type-177,Agarose & Agars,Wood pulp / Cotton linters,"High-purity biomedical grade agarose engineered for tissue engineering, drug delivery, and barrier applications.",high,26.26,53.77,0.44,3.05,5.38,66.48,25.7,1478.9,228.4,False,12.44,10,90,False,low,True,True,False,Low (<0.1 EU/mg),False,True,True,True,True,False,True,False,True,False,Ethanol/Water 70:30,high,low,0.94
mat-0764,Quaternized Alginate Type-648,Alginate & Salts,Xanthomonas campestris culture,"High-purity biomedical grade alginate engineered for tissue engineering, drug delivery, and barrier applications.",high,41.58,83.05,0.36,3.76,49.11,149.54,4.29,1563.6,438.4,False,6.82,65,233,True,med,False,True,False,Low (<0.1 EU/mg),False,True,False,True,False,True,True,True,True,False,"DMSO, Water",high,med,0.89
mat-0765,Sulfated Xanthan Type-825,Xanthan & Gellan Gums,Porcine cartilage,"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",med,11.87,50.69,1.11,3.72,15.87,149.54,30.31,1613.2,213.5,False,3.97,55,254,False,low,True,True,False,Ultra-Low (<0.05 EU/mg),True,True,True,True,True,False,True,False,True,False,"DMSO, Water",high,med,0.99
mat-0766,Ultra-Pure Xanthan Type-838,Xanthan & Gellan Gums,Crustacean shells (Crab/Shrimp),"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",med,5.38,13.34,2.48,4.52,31.28,59.12,30.95,1103.0,315.6,True,3.31,40,132,True,low,True,True,True,Low (<0.1 EU/mg),False,True,True,False,True,False,True,True,True,False,Phosphate Buffered Saline,low,med,0.9
mat-0767,Carboxymethylated Alginate Type-603,Alginate & Salts,Recombinant yeast production,"High-purity biomedical grade alginate engineered for tissue engineering, drug delivery, and barrier applications.",med,27.86,68.32,3.09,5.7,33.69,61.31,21.95,673.5,440.7,False,8.73,46,143,True,high,True,True,False,Standard (<0.5 EU/mg),False,False,False,False,False,True,False,True,True,True,Phosphate Buffered Saline,med,low,0.96
mat-0768,Pharma-Grade Dextran Type-898,Dextran & Dextran Esters,Bacterial fermentation (Streptococcus zooepidemicus),"High-purity biomedical grade dextran engineered for tissue engineering, drug delivery, and barrier applications.",med,5.42,42.81,0.59,2.93,36.61,145.05,22.81,1166.0,380.7,False,2.33,89,262,False,low,True,True,False,Standard (<0.5 EU/mg),False,False,False,True,False,True,True,True,False,False,Phosphate Buffered Saline,high,high,0.96
mat-0769,Sulfated Chondroitin Type-553,Chondroitin & Glycosaminoglycans,Citrus peel / Apple pomace,"High-purity biomedical grade chondroitin engineered for tissue engineering, drug delivery, and barrier applications.",high,15.71,46.4,2.21,3.57,17.72,108.16,21.18,801.4,385.6,True,14.49,51,154,False,high,True,True,True,Standard (<0.5 EU/mg),True,True,True,True,False,True,False,False,True,True,"Water, Dilute Acetic Acid",low,low,0.91
mat-0770,Film-Forming Alginate Type-283,Alginate & Salts,Brown Seaweed (Laminaria hyperborea),"High-purity biomedical grade alginate engineered for tissue engineering, drug delivery, and barrier applications.",med,24.03,40.44,2.25,4.5,15.5,140.15,6.77,718.1,162.6,False,16.59,58,96,True,low,True,True,False,Ultra-Low (<0.05 EU/mg),True,False,False,False,False,True,False,True,False,True,Phosphate Buffered Saline,high,high,0.95
mat-0771,Sulfated Starch Type-412,Starch & Modified Starches,Fungal fermentation (Aspergillus niger),"High-purity biomedical grade starch engineered for tissue engineering, drug delivery, and barrier applications.",low,29.83,51.54,1.37,1.9,22.64,104.14,28.72,2362.2,349.1,True,11.05,38,228,True,med,True,True,False,Standard (<0.5 EU/mg),False,True,False,True,False,False,False,False,False,True,"DMSO, Water",med,low,0.88
mat-0772,Biomedical Grade Pullulan Type-765,Pullulan & Exopolysaccharides,Brown Seaweed (Laminaria hyperborea),"High-purity biomedical grade pullulan engineered for tissue engineering, drug delivery, and barrier applications.",high,21.38,27.17,2.77,3.43,27.58,155.93,3.99,1723.6,246.0,False,16.18,62,197,False,low,True,True,False,Low (<0.1 EU/mg),False,True,False,True,True,False,False,False,False,False,"DMSO, Water",low,med,0.88
mat-0773,Pharma-Grade Cellulose Type-532,Cellulose & Nanocellulose,Crustacean shells (Crab/Shrimp),"High-purity biomedical grade cellulose engineered for tissue engineering, drug delivery, and barrier applications.",high,25.21,63.74,2.12,2.74,9.33,59.16,26.77,1871.9,383.8,True,11.28,69,339,True,high,True,True,False,Ultra-Low (<0.05 EU/mg),True,False,True,True,False,False,False,True,False,False,"Water, Dilute Acetic Acid",med,high,0.86
mat-0774,"Sulfated Carrageenan (Kappa, Iota, Lambda) Type-442","Carrageenan (Kappa, Iota, Lambda)",Corn starch / Potato starch,"High-purity biomedical grade carrageenan (kappa, iota, lambda) engineered for tissue engineering, drug delivery, and barrier applications.",high,26.45,38.66,1.73,3.92,5.66,148.55,25.44,518.0,10.8,True,12.51,44,287,True,high,True,True,False,Low (<0.1 EU/mg),False,True,True,True,True,False,False,False,True,False,Ethanol/Water 70:30,med,high,0.93
mat-0775,Methacrylated Agarose Type-181,Agarose & Agars,Wood pulp / Cotton linters,"High-purity biomedical grade agarose engineered for tissue engineering, drug delivery, and barrier applications.",med,15.54,22.13,1.58,3.78,44.78,117.7,3.79,1468.8,345.7,True,2.61,45,240,False,low,True,True,True,Ultra-Low (<0.05 EU/mg),True,False,True,True,True,False,True,True,True,True,Phosphate Buffered Saline,med,high,0.98
mat-0776,Sulfated Starch Type-439,Starch & Modified Starches,Porcine cartilage,"High-purity biomedical grade starch engineered for tissue engineering, drug delivery, and barrier applications.",high,14.61,40.75,1.72,4.94,6.01,44.02,14.18,1765.7,221.7,True,15.31,20,224,False,high,True,True,False,Low (<0.1 EU/mg),False,True,True,False,False,False,False,True,True,False,Ethanol/Water 70:30,high,low,0.93
mat-0777,Pharma-Grade Chondroitin Type-137,Chondroitin & Glycosaminoglycans,Xanthomonas campestris culture,"High-purity biomedical grade chondroitin engineered for tissue engineering, drug delivery, and barrier applications.",med,41.74,84.67,2.03,4.11,39.71,82.88,18.59,467.5,176.1,False,4.8,32,190,True,high,True,True,True,Standard (<0.5 EU/mg),True,False,True,False,True,False,True,True,False,False,"Water, Dilute Acetic Acid",med,high,0.93
mat-0778,Sulfated Xanthan Type-421,Xanthan & Gellan Gums,Wood pulp / Cotton linters,"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",med,20.5,48.54,1.79,2.73,10.49,105.28,14.15,491.4,78.3,False,11.81,14,30,True,low,True,True,False,Ultra-Low (<0.05 EU/mg),True,False,False,False,False,True,True,False,True,False,"Water, Dilute Acetic Acid",med,low,0.99
mat-0779,Low-MW Xanthan Type-890,Xanthan & Gellan Gums,Recombinant yeast production,"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",med,41.33,61.49,1.5,3.34,44.03,166.18,29.97,661.1,65.9,False,14.16,69,100,False,low,True,True,False,Standard (<0.5 EU/mg),False,False,False,False,True,True,True,True,False,True,Ethanol/Water 70:30,high,high,0.98
mat-0780,Pharma-Grade Cellulose Type-172,Cellulose & Nanocellulose,Bacterial fermentation (Streptococcus zooepidemicus),"High-purity biomedical grade cellulose engineered for tissue engineering, drug delivery, and barrier applications.",high,14.39,22.85,1.35,2.41,9.05,136.03,5.18,1402.6,316.0,False,12.61,87,163,False,low,True,True,False,Low (<0.1 EU/mg),False,True,True,False,False,True,True,True,True,False,"DMSO, Water",high,high,0.94
mat-0781,Pharma-Grade Pectin Type-597,Pectin & Pectinates,Corn starch / Potato starch,"High-purity biomedical grade pectin engineered for tissue engineering, drug delivery, and barrier applications.",med,31.76,46.27,0.32,0.69,19.4,68.73,8.13,313.9,55.6,True,6.44,50,107,True,low,True,True,False,Standard (<0.5 EU/mg),True,False,False,False,True,False,False,True,False,True,"DMSO, Water",med,low,0.89
mat-0782,Methacrylated Pullulan Type-639,Pullulan & Exopolysaccharides,Bacterial fermentation (Streptococcus zooepidemicus),"High-purity biomedical grade pullulan engineered for tissue engineering, drug delivery, and barrier applications.",low,12.92,29.74,2.84,5.94,26.43,80.49,5.69,1946.7,211.4,False,11.27,13,259,False,low,True,False,False,Ultra-Low (<0.05 EU/mg),False,False,True,True,True,True,True,False,False,True,Phosphate Buffered Saline,high,med,0.99
mat-0783,Ultra-Pure Alginate Type-953,Alginate & Salts,Corn starch / Potato starch,"High-purity biomedical grade alginate engineered for tissue engineering, drug delivery, and barrier applications.",low,11.71,50.87,1.63,2.72,8.6,109.03,3.02,1298.9,427.1,True,2.67,11,66,True,high,True,True,True,Low (<0.1 EU/mg),True,False,True,False,True,False,False,True,True,False,"DMSO, Water",med,high,0.91
mat-0784,"Carboxymethylated Carrageenan (Kappa, Iota, Lambda) Type-997","Carrageenan (Kappa, Iota, Lambda)",Leuconostoc mesenteroides fermentation,"High-purity biomedical grade carrageenan (kappa, iota, lambda) engineered for tissue engineering, drug delivery, and barrier applications.",med,30.42,61.69,1.86,3.09,18.88,38.59,1.91,1676.6,188.3,True,1.63,13,260,False,low,True,True,False,Low (<0.1 EU/mg),False,False,False,True,True,True,False,True,True,True,"DMSO, Water",low,high,0.96
mat-0785,Film-Forming Agarose Type-153,Agarose & Agars,Crustacean shells (Crab/Shrimp),"High-purity biomedical grade agarose engineered for tissue engineering, drug delivery, and barrier applications.",med,5.95,52.44,1.01,2.33,56.96,180.38,12.7,1541.0,207.0,True,5.1,73,242,False,high,False,True,True,Standard (<0.5 EU/mg),True,False,True,True,True,False,True,True,True,False,Phosphate Buffered Saline,med,high,0.91
mat-0786,Crosslinked Starch Type-836,Starch & Modified Starches,Corn starch / Potato starch,"High-purity biomedical grade starch engineered for tissue engineering, drug delivery, and barrier applications.",high,43.29,75.89,2.3,4.23,10.71,84.33,33.71,2192.3,345.9,True,5.79,70,161,True,high,True,True,False,Ultra-Low (<0.05 EU/mg),False,True,True,False,False,False,True,False,True,True,Ethanol/Water 70:30,high,low,0.97
mat-0787,Methacrylated Biopolymer Blends Type-723,Biopolymer Blends & Composites,Corn starch / Potato starch,"High-purity biomedical grade biopolymer blends engineered for tissue engineering, drug delivery, and barrier applications.",med,6.34,11.6,1.34,3.98,31.27,73.33,12.2,1577.7,62.1,True,7.73,50,76,False,high,True,True,True,Ultra-Low (<0.05 EU/mg),False,False,False,False,True,False,True,True,False,False,Ethanol/Water 70:30,med,low,0.98
mat-0788,Phosphate-modified Cellulose Type-834,Cellulose & Nanocellulose,Bacterial fermentation (Streptococcus zooepidemicus),"High-purity biomedical grade cellulose engineered for tissue engineering, drug delivery, and barrier applications.",med,10.29,46.59,3.44,6.39,59.21,124.86,26.54,2417.5,169.3,True,11.35,90,132,False,low,True,True,False,Low (<0.1 EU/mg),True,True,True,True,True,False,False,True,False,True,"DMSO, Water",low,high,0.89
mat-0789,Injectable Grade Pectin Type-864,Pectin & Pectinates,Aureobasidium pullulans culture,"High-purity biomedical grade pectin engineered for tissue engineering, drug delivery, and barrier applications.",med,8.28,55.92,3.01,3.21,41.99,129.84,6.19,1944.9,243.6,False,12.39,55,95,False,med,True,True,True,Low (<0.1 EU/mg),False,False,True,False,False,True,False,False,False,False,"Water, Dilute Acetic Acid",high,low,0.87
mat-0790,Injectable Grade Alginate Type-643,Alginate & Salts,Leuconostoc mesenteroides fermentation,"High-purity biomedical grade alginate engineered for tissue engineering, drug delivery, and barrier applications.",low,10.59,34.07,2.65,4.85,59.12,184.19,5.57,1053.4,290.8,True,15.12,26,137,False,med,True,True,False,Low (<0.1 EU/mg),False,True,False,True,False,False,False,False,True,True,Phosphate Buffered Saline,low,high,0.95
mat-0791,Phosphate-modified Chondroitin Type-851,Chondroitin & Glycosaminoglycans,Bacterial fermentation (Streptococcus zooepidemicus),"High-purity biomedical grade chondroitin engineered for tissue engineering, drug delivery, and barrier applications.",med,44.1,55.4,3.16,3.93,53.78,176.49,28.47,2292.0,86.9,True,8.95,40,218,True,low,True,False,False,Ultra-Low (<0.05 EU/mg),False,False,False,True,False,False,True,True,True,False,Phosphate Buffered Saline,low,low,0.91
mat-0792,Phosphate-modified Chitosan Type-824,Chitosan & Derivatives,Leuconostoc mesenteroides fermentation,"High-purity biomedical grade chitosan engineered for tissue engineering, drug delivery, and barrier applications.",low,27.48,54.03,2.96,4.37,24.12,128.59,27.69,281.1,291.7,False,12.94,28,288,False,high,True,False,False,Standard (<0.5 EU/mg),True,True,False,False,True,False,True,True,False,True,"DMSO, Water",med,high,0.85
mat-0793,Crosslinked Hyaluronic Acid Type-431,Hyaluronic Acid & Hyaluronates,Leuconostoc mesenteroides fermentation,"High-purity biomedical grade hyaluronic acid engineered for tissue engineering, drug delivery, and barrier applications.",med,26.41,31.71,2.22,3.73,39.06,128.55,17.91,1958.5,327.5,True,11.31,52,316,False,med,True,False,False,Ultra-Low (<0.05 EU/mg),False,False,True,True,True,False,True,False,False,True,Phosphate Buffered Saline,high,high,0.91
mat-0794,Sulfated Starch Type-768,Starch & Modified Starches,Red Seaweed (Rhodophyta),"High-purity biomedical grade starch engineered for tissue engineering, drug delivery, and barrier applications.",high,9.16,21.37,3.32,4.63,51.76,90.5,2.53,183.9,28.9,False,17.26,11,99,True,high,True,True,True,Ultra-Low (<0.05 EU/mg),True,True,True,True,False,True,True,True,False,True,"DMSO, Water",med,med,0.93
mat-0795,Low-MW Hyaluronic Acid Type-102,Hyaluronic Acid & Hyaluronates,Red Seaweed (Rhodophyta),"High-purity biomedical grade hyaluronic acid engineered for tissue engineering, drug delivery, and barrier applications.",low,7.56,32.77,0.18,1.5,34.96,80.43,24.06,1176.6,325.2,False,11.5,62,183,False,med,True,True,False,Ultra-Low (<0.05 EU/mg),False,True,True,True,False,True,True,True,False,False,Phosphate Buffered Saline,low,med,0.98
mat-0796,Pharma-Grade Cellulose Type-148,Cellulose & Nanocellulose,Crustacean shells (Crab/Shrimp),"High-purity biomedical grade cellulose engineered for tissue engineering, drug delivery, and barrier applications.",med,5.43,30.76,0.54,1.96,13.44,115.03,9.24,1807.7,93.8,False,12.67,88,242,True,med,True,True,True,Ultra-Low (<0.05 EU/mg),True,True,True,False,False,True,True,False,False,False,"DMSO, Water",high,high,0.9
mat-0797,Crosslinked Cellulose Type-978,Cellulose & Nanocellulose,Crustacean shells (Crab/Shrimp),"High-purity biomedical grade cellulose engineered for tissue engineering, drug delivery, and barrier applications.",med,16.14,32.51,3.31,4.99,28.97,75.92,17.05,222.0,250.5,False,14.45,49,77,True,med,True,True,False,Low (<0.1 EU/mg),False,True,True,True,False,True,True,False,True,False,"Water, Dilute Acetic Acid",high,high,0.99
mat-0798,Phosphate-modified Agarose Type-686,Agarose & Agars,Sphingomonas elodea culture,"High-purity biomedical grade agarose engineered for tissue engineering, drug delivery, and barrier applications.",med,34.23,74.01,0.52,3.9,43.96,106.11,24.89,1786.3,68.6,True,6.65,77,189,False,high,True,True,True,Ultra-Low (<0.05 EU/mg),True,False,False,False,True,False,True,False,True,True,"Water, Dilute Acetic Acid",low,med,0.97
mat-0799,Quaternized Starch Type-618,Starch & Modified Starches,Xanthomonas campestris culture,"High-purity biomedical grade starch engineered for tissue engineering, drug delivery, and barrier applications.",med,12.26,37.3,1.95,4.2,27.1,68.05,34.44,799.4,268.5,True,1.53,52,69,False,low,True,True,False,Ultra-Low (<0.05 EU/mg),True,True,True,False,False,False,False,True,True,False,Ethanol/Water 70:30,high,med,0.92
mat-0800,Methacrylated Dextran Type-713,Dextran & Dextran Esters,Aureobasidium pullulans culture,"High-purity biomedical grade dextran engineered for tissue engineering, drug delivery, and barrier applications.",high,8.53,44.16,2.77,6.73,48.86,90.15,25.24,1932.7,215.8,True,8.63,39,219,True,low,False,True,False,Ultra-Low (<0.05 EU/mg),False,True,True,False,True,True,True,True,True,False,"DMSO, Water",low,low,0.99
mat-0801,Carboxymethylated Cellulose Type-569,Cellulose & Nanocellulose,Corn starch / Potato starch,"High-purity biomedical grade cellulose engineered for tissue engineering, drug delivery, and barrier applications.",med,7.81,43.03,2.26,5.83,37.27,148.28,1.74,2472.7,228.2,False,16.36,21,161,False,high,True,True,True,Low (<0.1 EU/mg),False,False,True,True,True,False,False,True,False,False,"Water, Dilute Acetic Acid",high,med,0.97
mat-0802,"Methacrylated Carrageenan (Kappa, Iota, Lambda) Type-505","Carrageenan (Kappa, Iota, Lambda)",Sphingomonas elodea culture,"High-purity biomedical grade carrageenan (kappa, iota, lambda) engineered for tissue engineering, drug delivery, and barrier applications.",med,33.47,78.81,0.13,0.35,18.05,110.28,22.12,2453.5,383.8,False,14.33,47,297,False,med,True,True,True,Ultra-Low (<0.05 EU/mg),True,False,True,False,False,False,True,False,False,False,"Water, Dilute Acetic Acid",high,med,0.85
mat-0803,Pharma-Grade Biopolymer Blends Type-365,Biopolymer Blends & Composites,Bacterial fermentation (Streptococcus zooepidemicus),"High-purity biomedical grade biopolymer blends engineered for tissue engineering, drug delivery, and barrier applications.",med,31.09,59.28,3.23,5.39,57.51,156.67,30.38,1890.8,213.3,False,7.31,47,291,True,high,True,True,False,Standard (<0.5 EU/mg),True,False,False,False,True,False,True,False,True,True,"DMSO, Water",high,high,0.86
mat-0804,Film-Forming Xanthan Type-577,Xanthan & Gellan Gums,Red Seaweed (Rhodophyta),"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",high,8.76,55.21,2.27,3.2,41.17,141.04,1.59,1343.5,105.9,True,3.7,32,302,False,med,True,False,False,Standard (<0.5 EU/mg),False,True,False,True,True,True,True,True,False,False,Phosphate Buffered Saline,low,med,0.89
mat-0805,Biomedical Grade Chondroitin Type-827,Chondroitin & Glycosaminoglycans,Citrus peel / Apple pomace,"High-purity biomedical grade chondroitin engineered for tissue engineering, drug delivery, and barrier applications.",high,16.39,41.66,0.99,3.81,15.36,160.96,9.73,1282.9,42.9,False,14.51,49,80,True,high,True,True,False,Low (<0.1 EU/mg),True,True,True,False,True,False,False,True,True,False,Ethanol/Water 70:30,med,med,0.93
mat-0806,Methacrylated Biopolymer Blends Type-918,Biopolymer Blends & Composites,Corn starch / Potato starch,"High-purity biomedical grade biopolymer blends engineered for tissue engineering, drug delivery, and barrier applications.",low,11.4,41.2,0.95,3.67,10.13,109.01,17.5,1871.2,355.7,False,6.66,63,284,True,low,True,True,False,Standard (<0.5 EU/mg),True,True,False,False,False,False,False,False,True,True,Ethanol/Water 70:30,med,med,0.9
mat-0807,Phosphate-modified Starch Type-440,Starch & Modified Starches,Crustacean shells (Crab/Shrimp),"High-purity biomedical grade starch engineered for tissue engineering, drug delivery, and barrier applications.",low,21.32,58.08,1.56,3.66,31.8,117.25,28.37,882.3,359.2,True,12.06,69,292,True,high,True,True,False,Ultra-Low (<0.05 EU/mg),True,True,True,True,False,False,True,False,True,True,Phosphate Buffered Saline,low,low,0.93
mat-0808,Quaternized Starch Type-792,Starch & Modified Starches,Crustacean shells (Crab/Shrimp),"High-purity biomedical grade starch engineered for tissue engineering, drug delivery, and barrier applications.",med,23.32,55.57,1.57,5.34,30.42,168.9,3.75,950.8,57.4,True,2.14,81,201,False,med,True,True,False,Low (<0.1 EU/mg),True,False,True,True,True,True,True,True,True,False,Phosphate Buffered Saline,low,low,0.98
mat-0809,Ultra-Pure Cellulose Type-591,Cellulose & Nanocellulose,Fungal fermentation (Aspergillus niger),"High-purity biomedical grade cellulose engineered for tissue engineering, drug delivery, and barrier applications.",low,41.79,48.69,0.29,2.62,53.65,135.18,23.35,1194.5,133.1,False,14.29,47,207,False,med,True,True,False,Low (<0.1 EU/mg),True,True,False,True,True,True,True,True,True,False,"Water, Dilute Acetic Acid",med,med,0.91
mat-0810,Quaternized Agarose Type-615,Agarose & Agars,Aureobasidium pullulans culture,"High-purity biomedical grade agarose engineered for tissue engineering, drug delivery, and barrier applications.",med,34.63,51.81,1.49,4.9,27.93,134.9,2.15,1152.5,375.3,False,8.59,87,232,False,low,True,True,False,Standard (<0.5 EU/mg),False,False,False,False,True,False,True,False,False,False,"DMSO, Water",med,med,0.97
mat-0811,Sulfated Chitosan Type-188,Chitosan & Derivatives,Brown Seaweed (Laminaria hyperborea),"High-purity biomedical grade chitosan engineered for tissue engineering, drug delivery, and barrier applications.",high,25.56,57.86,3.34,4.12,21.85,87.69,3.55,1557.0,235.6,True,16.21,16,223,False,low,True,True,True,Ultra-Low (<0.05 EU/mg),True,False,True,False,False,False,True,True,True,False,"DMSO, Water",med,med,1.0
mat-0812,"Film-Forming Carrageenan (Kappa, Iota, Lambda) Type-476","Carrageenan (Kappa, Iota, Lambda)",Xanthomonas campestris culture,"High-purity biomedical grade carrageenan (kappa, iota, lambda) engineered for tissue engineering, drug delivery, and barrier applications.",low,23.65,52.22,3.15,6.69,46.85,196.39,5.97,1759.1,114.8,False,12.49,41,97,False,low,True,True,False,Standard (<0.5 EU/mg),False,True,False,True,True,False,True,False,False,True,Ethanol/Water 70:30,low,low,0.92
mat-0813,High-MW Xanthan Type-841,Xanthan & Gellan Gums,Crustacean shells (Crab/Shrimp),"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",med,16.41,34.23,0.86,4.77,36.84,149.32,21.5,1214.6,76.7,False,8.13,13,194,True,low,True,True,False,Low (<0.1 EU/mg),False,True,True,False,False,True,True,True,False,True,Phosphate Buffered Saline,med,high,0.89
mat-0814,Low-MW Dextran Type-802,Dextran & Dextran Esters,Porcine cartilage,"High-purity biomedical grade dextran engineered for tissue engineering, drug delivery, and barrier applications.",high,14.19,49.91,0.7,1.21,59.44,93.54,31.69,1256.1,408.0,False,5.72,65,249,True,high,True,True,False,Ultra-Low (<0.05 EU/mg),False,False,True,False,True,False,False,True,True,False,"Water, Dilute Acetic Acid",med,med,0.87
mat-0815,Pharma-Grade Biopolymer Blends Type-316,Biopolymer Blends & Composites,Red Seaweed (Rhodophyta),"High-purity biomedical grade biopolymer blends engineered for tissue engineering, drug delivery, and barrier applications.",med,42.65,83.06,2.99,3.54,54.39,90.66,16.86,1985.3,279.5,True,15.79,61,277,False,med,True,True,False,Low (<0.1 EU/mg),False,False,False,True,False,False,True,False,False,False,"Water, Dilute Acetic Acid",med,med,0.94
mat-0816,Nanofibrillated Chitosan Type-159,Chitosan & Derivatives,Bacterial fermentation (Streptococcus zooepidemicus),"High-purity biomedical grade chitosan engineered for tissue engineering, drug delivery, and barrier applications.",high,36.88,64.53,0.68,3.67,42.06,114.25,10.4,213.0,281.6,False,4.71,40,245,True,med,True,True,False,Low (<0.1 EU/mg),True,True,True,False,True,False,False,False,False,True,Phosphate Buffered Saline,low,low,0.9
mat-0817,"Sulfated Carrageenan (Kappa, Iota, Lambda) Type-220","Carrageenan (Kappa, Iota, Lambda)",Leuconostoc mesenteroides fermentation,"High-purity biomedical grade carrageenan (kappa, iota, lambda) engineered for tissue engineering, drug delivery, and barrier applications.",med,7.09,41.75,2.56,3.51,20.12,161.3,19.32,2212.3,27.5,True,3.68,60,209,True,med,True,False,False,Low (<0.1 EU/mg),True,False,False,False,True,False,True,True,True,False,"DMSO, Water",high,med,0.94
